,nome,sexo,nascimento,documento,tipo_documento
829,WVRGNRSUPOIXCLPLGKFZVZUEWYWJCRZOXXDVSSINRARDLZXXTQ,M,1991-07-22,359077928944329,B
829,WVRGNRSUPOIXCLPLGKFZVZUEWYWJCRZOXXDVSSINRARDLZXXTQ,M,1991-07-22,902456700761287,E
830,WZBWPBXGBAJJQGZGWQPNTESOWIOGRPOFDLMWGYPLWHRBMZRHCX,M,2009-12-18,565300839361347,A
832,MRQNOXDDOPHSBKARVCERXIHABXLCVUWGAXEIDWDQCYNOFIQWHR,M,2002-01-13,076852326849700,A
832,MRQNOXDDOPHSBKARVCERXIHABXLCVUWGAXEIDWDQCYNOFIQWHR,M,2002-01-13,813990401318525,F
833,OYEUTGKDTGYAVWVANBOSNSRQPQXMDKCMOIFBFIMLNWSCIJSDTJ,M,1982-02-11,508592918427045,A
834,CUELIHCDIUJRUJVQZRCCWSJYJLNJYNNEWDBUEBJMSFNILAGMBV,M,1991-06-30,048046214912613,A
834,CUELIHCDIUJRUJVQZRCCWSJYJLNJYNNEWDBUEBJMSFNILAGMBV,M,1991-06-30,301804067714680,E
836,SYYKXLRLLCJDFOOVSTWGZNXKJYUQKCLIIMDMLXXVYGOGPFNXDC,M,1982-12-23,572112430133067,A
836,SYYKXLRLLCJDFOOVSTWGZNXKJYUQKCLIIMDMLXXVYGOGPFNXDC,M,1982-12-23,001815737558832,D
837,KNEMJYVSZFZFRRMPWFHRFLCWTPISPYFZXNUMOZTCLORDBAOCYA,M,1978-08-18,214732997314030,A
838,KNEMJYVSZFZFRRMPWFHRFLCWTPISPYFZXNUMOZTCLORDBAOCYA,M,1978-08-18,469749599594236,B
839,VYFPSLPVAXRVXHOIDZRMALEPCHMXJJLTLDQODRLDUBOJUTTWUY,M,1992-03-07,906323115553086,A
840,ZLHDEZFDWPAUXKDLBCZMUVGVDRLCQQXZVORCGNWWOHAMBMVEBJ,F,2003-07-24,957339801567276,A
840,ZLHDEZFDWPAUXKDLBCZMUVGVDRLCQQXZVORCGNWWOHAMBMVEBJ,F,2003-07-24,364200174915982,D
842,UDAMYOFAJWKCXXCBNVVFHOONNCBEXOHTSPALPREXSBKGFNRUHR,F,1984-06-10,137121531700064,A
843,UDAMYOFAJWKCXXCBNVVFHOONNCBEXOHTSPALPREXSBKGFNRUHR,F,1984-06-10,272964969531155,B
844,XYLIWIGFFKOKREFKVGLACURDLUDBYWEFBFTRTDBLQCXSPOZOCR,M,1989-11-20,942319692345892,A
845,XYLIWIGFFKOKREFKVGLACURDLUDBYWEFBFTRTDBLQCXSPOZOCR,M,1989-11-20,452900479211325,B
846,SPHIQPYKJSILJETPEQARFQNKNJZPQAWDLVZUYBAQXZBLSSDUWC,F,1982-09-13,644089663244720,A
847,SPHIQPYKJSILJETPEQARFQNKNJZPQAWDLVZUYBAQXZBLSSDUWC,F,1982-09-13,931072723791074,B
848,MWRFGLJKEHRSBEWNHNLQRKDPWHGUOESAOHKZGTZVYEAMSCFHFB,M,1973-03-05,243087285706058,A
848,MWRFGLJKEHRSBEWNHNLQRKDPWHGUOESAOHKZGTZVYEAMSCFHFB,M,1973-03-05,589209188671127,F
850,NXWGMZBDJYXIZOZBVLVXTIWFRIATQMNYZTIQEZGLNYNGKOPBLA,M,1975-04-24,881439395818245,A
851,NXWGMZBDJYXIZOZBVLVXTIWFRIATQMNYZTIQEZGLNYNGKOPBLA,M,1975-04-24,132195958726593,B
852,VRBJPNWQKIQVMCLIWJBDKZRTXFKIUEVPHUCNEZAADGQFFLBMGM,M,1981-09-02,946612312532323,A
854,XHYGJOWPGZOLNTQXRLPGMVDJMKMKSRKTVMNLAWVQEAKRUTICVW,F,1977-08-27,474693999949708,A
854,XHYGJOWPGZOLNTQXRLPGMVDJMKMKSRKTVMNLAWVQEAKRUTICVW,F,1977-08-27,995633593470715,D
855,XHYGJOWPGZOLNTQXRLPGMVDJMKMKSRKTVMNLAWVQEAKRUTICVW,F,1977-08-27,215257601481248,B
855,XHYGJOWPGZOLNTQXRLPGMVDJMKMKSRKTVMNLAWVQEAKRUTICVW,F,1977-08-27,623596448300103,E
856,OWUEYNXUNUOSFJJYLPWVTMWQSSBOXGVUAFCMBXRWUJZFRXIELW,F,2009-10-04,574925806369809,A
856,OWUEYNXUNUOSFJJYLPWVTMWQSSBOXGVUAFCMBXRWUJZFRXIELW,F,2009-10-04,227757691127318,D
857,OWUEYNXUNUOSFJJYLPWVTMWQSSBOXGVUAFCMBXRWUJZFRXIELW,F,2009-10-04,481254060270775,B
859,OOHJPIYIEHXLMMCBVWYIOLODONKAICDOSRJVDFRCKPEEVRPRYH,M,1997-08-23,263226608346150,B
862,KPFJEVNNSAVKODJKLDABICEESJZVFSGRBVEZNXBLXKLBUOPXCA,M,1998-03-09,468694152881117,A
863,KPFJEVNNSAVKODJKLDABICEESJZVFSGRBVEZNXBLXKLBUOPXCA,M,1998-03-09,216549651252438,B
864,WTRYJUTIKLWEWHHSFZKGPIZGVTFWSEUYBGYAYQAGROJZERQSUG,F,1981-06-21,835062376739871,A
867,RWXOHLIQMDXIOGMGGMWQBWVEOTFDYYVXNSDUTJXWQIMXOUONKW,M,1978-12-20,254262126885757,A
868,YQDDWUNLYCKBKHACSEMHGRMCRKYXRWYVNGQTOLVAGAJRMRLMDP,F,2004-03-02,247489804617948,A
872,MRRJGAOJBLTKAGUXKHYTEHCMCEFQAGZQOEQNPJOEFNCUAGUVDN,M,1995-03-26,444754038367498,A
873,NKPWWYYULDUATBTQHIGFCACFZYHXGJTIUKDCVTXGHDAZZXRNST,M,1977-02-20,208730927978152,A
873,NKPWWYYULDUATBTQHIGFCACFZYHXGJTIUKDCVTXGHDAZZXRNST,M,1977-02-20,407602578391307,F
874,NKPWWYYULDUATBTQHIGFCACFZYHXGJTIUKDCVTXGHDAZZXRNST,M,1977-02-20,111126457276680,B
874,NKPWWYYULDUATBTQHIGFCACFZYHXGJTIUKDCVTXGHDAZZXRNST,M,1977-02-20,873282035381371,E
875,HIAGTPTHDDMGINMDTNKJMXMHJRUGYDYOJDJUDLYJZDRMEIOUBO,F,2000-09-14,150617103809673,A
876,HIAGTPTHDDMGINMDTNKJMXMHJRUGYDYOJDJUDLYJZDRMEIOUBO,F,2000-09-14,052923701558675,B
877,EDRVKNTIAWXMOARDULKJJWJKKLPCBBPHBMJFFHWBAPWCLLCINS,M,1996-08-31,210840885680653,A
879,UXVPUPYHIBCQSYKAJPEJBIRTUFORYBAQWEVHVALZKCESRSCTRC,M,1999-07-05,481797449385817,A
880,CKTXEXNPINTHBJBALTFEZHNWCTKAUREALQCGSOAHLZMPEQVYBA,F,2002-08-27,937631722389290,A
882,TILBYQSAXZOMRXMRVKRCFORPFEXUQSNBRYVJZGXBUOSIKWEAUE,M,1984-07-03,009616875739707,A
883,OUJLAIWEVYPHLJMEOKTLUKRTQEDSAAVTBJXQWUEIKVMOMMRBUU,F,2000-02-07,020173886426893,A
883,OUJLAIWEVYPHLJMEOKTLUKRTQEDSAAVTBJXQWUEIKVMOMMRBUU,F,2000-02-07,910541042498992,E
884,SRMUFRKEFIAMUXGCOGVRRZBLPWHCUIHFTZVYLWWZCGVVOTCAXS,M,1976-08-02,891372509254380,A
885,UDVEYKBNRXXAKZMNYBAIKSYZSCAJQINWXNBUMVUPFSOLUSHJOD,M,1991-09-29,394843970743888,A
886,GJHYWAOTECBFXGGRESNMXNJABXGSMPUSYORKQOQMUVUXYHWAJD,F,2003-09-04,535940335864597,A
889,GHXTGOPXOVFUEMPIOMBABLVLQMCIHVETTZWRMKSXQYIFFXLQGS,F,1991-09-28,344133552411670,A
889,GHXTGOPXOVFUEMPIOMBABLVLQMCIHVETTZWRMKSXQYIFFXLQGS,F,1991-09-28,592563932580304,F
890,WXGINLZZZZBEIUFRMFVJPDXDNXLCFANPYDIXGBDXJDDIQRRUIQ,M,2000-09-28,793568142455549,A
891,BCLFGGOOTYUEIRQMPQHIAJNJCUFQGYWUTPPNMOWAYEIOTDATRW,M,1971-08-28,149510494507112,A
893,JHQDWAMFRFLJFRYKLQRBCTRSUIDCKINQUVWRYJDPFFBTZBNJNC,M,2009-10-10,502380958309250,A
894,NWMRUHXZLHCXJNDIIGXAUBVROCHMZYKVHEXOADTYLWUZYJAARL,F,1986-07-27,342477933302930,A
894,NWMRUHXZLHCXJNDIIGXAUBVROCHMZYKVHEXOADTYLWUZYJAARL,F,1986-07-27,069064443928553,E
895,FNHLKDKTRZDZLFZGQNTOQZLWJAFAXAWIOXAHBJIZWVYYMTZIFW,M,1994-08-25,956412594272229,A
898,BRUIXKUEYOMRKLHRNQDGKXHGGBMWSAIMNJRLMCTRJGECDWSXWC,F,2003-06-16,553861650403394,A
898,BRUIXKUEYOMRKLHRNQDGKXHGGBMWSAIMNJRLMCTRJGECDWSXWC,F,2003-06-16,139423670492492,E
899,GZECDFNADTFCHVRXDFQXAUQCURMGNJZCHQXGIEPCKNTJIMVIFI,M,1992-12-14,218778763053241,A
899,GZECDFNADTFCHVRXDFQXAUQCURMGNJZCHQXGIEPCKNTJIMVIFI,M,1992-12-14,061846192976317,D
901,LIXQYFGOUZHRFLQDOECHKIIGVNOQSFVESXITUZMUFTADGAJWHV,M,1972-04-07,559870304330051,A
901,LIXQYFGOUZHRFLQDOECHKIIGVNOQSFVESXITUZMUFTADGAJWHV,M,1972-04-07,802461657853880,D
903,JNNDVPBXNHZWYSQRHEUTGERWFHJUWMCXPYGTIZNFUGBUGDKLAU,F,1974-10-27,004556378917724,A
904,FPGINFKVTAYPUVZGZFRYFMUYXGZTQHXUNNGQYUGWAFJINDIIFW,M,1976-06-15,731823443476709,A
904,FPGINFKVTAYPUVZGZFRYFMUYXGZTQHXUNNGQYUGWAFJINDIIFW,M,1976-06-15,330984248797138,D
907,AGSVFYPOJEGYLAXFUXEGRWVCZNHZIRMJBRPJTRQXXFRMPMSIWH,M,1991-09-11,314659249552932,A
908,AGSVFYPOJEGYLAXFUXEGRWVCZNHZIRMJBRPJTRQXXFRMPMSIWH,M,1991-09-11,796810878364246,B
911,DVSSKQSLZXIVPYDEYZRWYKHQGJYQEPIZYTFCPLPPINYXYJXBGC,F,1995-06-17,398835495489691,A
912,DVSSKQSLZXIVPYDEYZRWYKHQGJYQEPIZYTFCPLPPINYXYJXBGC,F,1995-06-17,678681131157503,B
915,CODRSMZWFETFLIUHQISEVJQJTUUSLLCEGLKPHMWTUZJFXNRKEO,F,1974-07-27,684946080703528,A
915,CODRSMZWFETFLIUHQISEVJQJTUUSLLCEGLKPHMWTUZJFXNRKEO,F,1974-07-27,630353193386682,E
917,OAPMOHGGYAKIUMBYLGASBAPYDBHXWAZXGCEMRXKMDDIOBCNUHR,M,1992-01-26,344836391864562,A
919,FTPXOBBUWAPLAIHPXYMLEMAZNAQLHPYPEQDSAEXAMFWNMYNXWS,F,1976-10-09,757481237713794,B
921,PYTCQNCRJLWSIOEGOWRJDNBRWILPDDFTTBUZCPMRVSCAZRJMZH,F,1994-11-27,079240491322831,B
922,IBSJMMPRQHJSRQAPFBRRYXXIUTLQVZZPNSQHODXXRGATKQFERL,F,2008-11-16,380397898133032,A
923,JRJJIMUNTOZOYPEXVEGCHMVJTLTWPIQTCCISZWYTBHWGKCHKBY,F,1972-07-15,150674870129474,A
924,JRJJIMUNTOZOYPEXVEGCHMVJTLTWPIQTCCISZWYTBHWGKCHKBY,F,1972-07-15,665145747859400,B
925,CSAODEINEQMTYAIGZCDSNIUTLXEVZSSBIZLCCOZKHKXBWNHVZB,F,2005-08-13,722512779266332,A
926,CSAODEINEQMTYAIGZCDSNIUTLXEVZSSBIZLCCOZKHKXBWNHVZB,F,2005-08-13,331941211839758,B
927,PTTJPJTRGTJLVEOMNOHELCASCBQVDBIJORSIAUJWGZGVLWVDFB,F,1999-06-16,284053321298965,A
928,PTTJPJTRGTJLVEOMNOHELCASCBQVDBIJORSIAUJWGZGVLWVDFB,F,1999-06-16,648334802468616,B
929,HIMIDPGFQEVETFKCAIVHDQJAAHWYOFPZTFOOAPJWRQGDTZOFHN,M,2003-12-18,423271270108390,A
929,HIMIDPGFQEVETFKCAIVHDQJAAHWYOFPZTFOOAPJWRQGDTZOFHN,M,2003-12-18,177475115748431,D
931,AZUBSEPQAFMAOOBDWPDKHNVMZKSJFSVVLZBDFFSEWKIKVNOZBN,F,1971-05-17,117514167595110,A
933,MLGTBAGXIHIDOUYNZQUYQBDGAQWAWEAKXJWVNBKZMALHNXAOPU,M,1971-07-19,645650194165384,A
933,MLGTBAGXIHIDOUYNZQUYQBDGAQWAWEAKXJWVNBKZMALHNXAOPU,M,1971-07-19,103456988253828,D
934,MLGTBAGXIHIDOUYNZQUYQBDGAQWAWEAKXJWVNBKZMALHNXAOPU,M,1971-07-19,811297248513757,B
935,AMKCWFLDWLUGUUTKDVVGQCQKFPJZVWHGSIGRLZXHWWZFGNJBCM,M,1989-08-23,692163864807808,A
935,AMKCWFLDWLUGUUTKDVVGQCQKFPJZVWHGSIGRLZXHWWZFGNJBCM,M,1989-08-23,092004647861770,E
936,ZDCUUQSRCDTNIABQJBTRQHMTJAFVJTUKRCTYJENICCBGQCYHFS,F,1984-11-05,316854016236969,A
937,KDIQFKXGPGWHEZYSKQIWGWCAVGUKDKGBPGOQGCFENGXAUOCPMU,M,2006-03-31,271003649727279,A
938,FFLMRUQYTGUDGODLDCOAPMPBETTDMEPQEQRYOFHAVHYRKCGOGW,M,1976-04-18,434972207196492,A
939,GMTALWJCWNNELLCSWTLQQLOUTNAYIXLMARKHSVRDBMKNEHZCDA,F,1985-08-25,720619808498032,A
940,GMTALWJCWNNELLCSWTLQQLOUTNAYIXLMARKHSVRDBMKNEHZCDA,F,1985-08-25,458764794467474,B
942,VBTEOJWYWTMQZPLSZWNBWTRNJYNNCXXAWDXVBXIYRUPAVGCPWQ,M,2009-04-21,333782259192567,B
943,IOEPYDCMRCWPJJIBGUNXUGJESLOLMQQJDQNLDKOVIVALYZKVLB,F,1974-08-29,535012741675953,A
944,IOEPYDCMRCWPJJIBGUNXUGJESLOLMQQJDQNLDKOVIVALYZKVLB,F,1974-08-29,018386153989334,B
945,EGNRVHGSCARLVPCZCKCUQXTFBQNUGNKQUTFUDSGXYQWGYZJWHQ,M,1982-09-20,068081731282215,A
945,EGNRVHGSCARLVPCZCKCUQXTFBQNUGNKQUTFUDSGXYQWGYZJWHQ,M,1982-09-20,679738355169135,F
947,HVCGYUGQXNTBKDQYIOEKMXGYACLINCTANOTFZDETTATCTIBKDR,F,2001-09-18,442517199276180,A
949,HFELQCNOEPZGXAWUHOGRPUQCCESTQHGCNFJITZHLOJIMRVVBBI,M,1989-02-23,485737803484175,A
950,HFELQCNOEPZGXAWUHOGRPUQCCESTQHGCNFJITZHLOJIMRVVBBI,M,1989-02-23,077098032324594,B
952,QCYPZPSXGHJMYILKKSICGRNTBOLQEXBJTMKNBEKLVMQYUQHKZW,M,1988-06-03,448032444812435,A
954,YYOIZQNZCHXJBIGPMDWEIFPWNDGUATZXSRFCSMYXKVXSVRVUAU,F,2000-08-05,254069660374695,A
954,YYOIZQNZCHXJBIGPMDWEIFPWNDGUATZXSRFCSMYXKVXSVRVUAU,F,2000-08-05,636614376107748,D
955,YYOIZQNZCHXJBIGPMDWEIFPWNDGUATZXSRFCSMYXKVXSVRVUAU,F,2000-08-05,655419544313657,B
956,UHOTJIAMCJTPWAOYMHMZFJXHYIZKWNFSDQXORUBRESGHTMJHMX,M,1983-01-29,474165178287888,A
956,UHOTJIAMCJTPWAOYMHMZFJXHYIZKWNFSDQXORUBRESGHTMJHMX,M,1983-01-29,069641496649130,F
957,QZVQILESBCPJHMZAVXEWPCXTRDAKGHCLZLNCVKACPFQKPUVCND,F,1987-11-13,280965868688447,A
957,QZVQILESBCPJHMZAVXEWPCXTRDAKGHCLZLNCVKACPFQKPUVCND,F,1987-11-13,671476648187514,D
958,AORQJSXDJDKYLWIKAPSPVOUIGYMXYJQQNUWMKJUHZWRCIYDRUR,M,1971-02-13,430960422539851,A
960,LMNWFJUDCRGZHETHASDSQWWVSTEEYAVARIQOTPOKTHTVFGXBPK,M,1978-05-22,562062835869651,A
962,FGCSNTVBBXEIPKDUKCTVAHRYEPNBLIGQCJQFKIQDKCKDVIVMKH,F,1982-01-04,211999694274757,A
962,FGCSNTVBBXEIPKDUKCTVAHRYEPNBLIGQCJQFKIQDKCKDVIVMKH,F,1982-01-04,021487977458016,F
963,AOVRBSZQKCZDKWNUVRYGVUQGBFHNHVKELJXXIYIWBZJSQTCWIY,F,1990-04-21,215022067057708,A
964,AOVRBSZQKCZDKWNUVRYGVUQGBFHNHVKELJXXIYIWBZJSQTCWIY,F,1990-04-21,061025462774168,B
965,AFNKLWBQXCZHLPUFTFINKIKPGAORVULZPKNKKLUHJYCAJJBNBP,F,1979-01-20,685514520004116,A
965,AFNKLWBQXCZHLPUFTFINKIKPGAORVULZPKNKKLUHJYCAJJBNBP,F,1979-01-20,967601545182911,F
967,VCELBUMQDJQASAICCGAXFBRNDNDDFZISNZUHDGZHPFWTZGNVQO,F,1977-02-11,244184047060306,A
967,VCELBUMQDJQASAICCGAXFBRNDNDDFZISNZUHDGZHPFWTZGNVQO,F,1977-02-11,201886567626596,D
968,VCELBUMQDJQASAICCGAXFBRNDNDDFZISNZUHDGZHPFWTZGNVQO,F,1977-02-11,202724512941391,B
968,VCELBUMQDJQASAICCGAXFBRNDNDDFZISNZUHDGZHPFWTZGNVQO,F,1977-02-11,344360567995013,F
969,BQAUEMGNMVBMQSXGSHZXROQBLXJQQTPOMRMRBMSPHMQPTHDTPL,M,1978-08-20,115330442671235,A
969,BQAUEMGNMVBMQSXGSHZXROQBLXJQQTPOMRMRBMSPHMQPTHDTPL,M,1978-08-20,476087405830779,D
971,AFCZALHJRMCAWXCGDMCRJEBQICPIJTPNIOYPOPXZJAMYLPVAXS,F,2006-03-09,165364630624904,A
972,AFCZALHJRMCAWXCGDMCRJEBQICPIJTPNIOYPOPXZJAMYLPVAXS,F,2006-03-09,313594143806373,B
