,nome,sexo,nascimento,documento,tipo_documento
817,XSIPJAVFSNNALPTZFDSBRGRHGZGJFJCWDGDPJQSXAMKRQYFXTU,M,1981-02-16,148885731132675,A
818,XSIPJAVFSNNALPTZFDSBRGRHGZGJFJCWDGDPJQSXAMKRQYFXTU,M,1981-02-16,162803113519887,B
819,VDZJJYIGHGYCFXPEHLQCVJWKEOJIAFHCZMOZAVPXGEPNYCSATO,F,2001-03-09,249616133752185,A
820,DZULMBTYCGXLBWXMPYOXNCROLSEQNOKFAAMMPVEPKCGHEEFLJO,F,2009-08-20,070285917579267,A
821,DZULMBTYCGXLBWXMPYOXNCROLSEQNOKFAAMMPVEPKCGHEEFLJO,F,2009-08-20,649728134956626,B
822,AMHBFDTWHVTUWQLMBTDPDYRCTVVGFTELRUUVQEJJEZREWNBMPL,F,1998-06-04,480644068184529,A
823,AMHBFDTWHVTUWQLMBTDPDYRCTVVGFTELRUUVQEJJEZREWNBMPL,F,1998-06-04,732713108103003,B
824,CXCJILZXMEVPJSZUIAWYJGICIWFRZVUPFOCWIQLNYHNYTLJZEC,F,2009-08-13,564836463457515,A
825,CXCJILZXMEVPJSZUIAWYJGICIWFRZVUPFOCWIQLNYHNYTLJZEC,F,2009-08-13,704438007013375,B
826,NNVLKGZLZNTRSRYDOYQHNJCMGVPALTMQRPDJFEBKCHACTFOTZG,M,1994-10-13,161533901916533,A
827,NNVLKGZLZNTRSRYDOYQHNJCMGVPALTMQRPDJFEBKCHACTFOTZG,M,1994-10-13,134181709112648,B
828,WVRGNRSUPOIXCLPLGKFZVZUEWYWJCRZOXXDVSSINRARDLZXXTQ,M,1991-07-22,843356970883870,A
829,WVRGNRSUPOIXCLPLGKFZVZUEWYWJCRZOXXDVSSINRARDLZXXTQ,M,1991-07-22,359077928944329,B
830,WZBWPBXGBAJJQGZGWQPNTESOWIOGRPOFDLMWGYPLWHRBMZRHCX,M,2009-12-18,595716055385210,A
831,WZBWPBXGBAJJQGZGWQPNTESOWIOGRPOFDLMWGYPLWHRBMZRHCX,M,2009-12-18,533059044343577,B
832,MRQNOXDDOPHSBKARVCERXIHABXLCVUWGAXEIDWDQCYNOFIQWHR,M,2002-01-13,076852326849700,A
833,OYEUTGKDTGYAVWVANBOSNSRQPQXMDKCMOIFBFIMLNWSCIJSDTJ,M,1982-02-11,508592918427045,A
834,CUELIHCDIUJRUJVQZRCCWSJYJLNJYNNEWDBUEBJMSFNILAGMBV,M,1991-06-30,048046214912613,A
835,STKMJPBWELPFWQKJMTFFHZXDCBVSRBTHFWYEKDNIOGFVHUAGJN,M,2004-02-04,986217465597447,A
836,SYYKXLRLLCJDFOOVSTWGZNXKJYUQKCLIIMDMLXXVYGOGPFNXDC,M,1982-12-23,572112430133067,A
837,KNEMJYVSZFZFRRMPWFHRFLCWTPISPYFZXNUMOZTCLORDBAOCYA,M,1978-08-18,401214505560060,A
838,KNEMJYVSZFZFRRMPWFHRFLCWTPISPYFZXNUMOZTCLORDBAOCYA,M,1978-08-18,311180295022321,B
839,VYFPSLPVAXRVXHOIDZRMALEPCHMXJJLTLDQODRLDUBOJUTTWUY,M,1992-03-07,236708427517363,A
840,ZLHDEZFDWPAUXKDLBCZMUVGVDRLCQQXZVORCGNWWOHAMBMVEBJ,F,2003-07-24,957339801567276,A
841,ZLHDEZFDWPAUXKDLBCZMUVGVDRLCQQXZVORCGNWWOHAMBMVEBJ,F,2003-07-24,989284810643092,B
842,UDAMYOFAJWKCXXCBNVVFHOONNCBEXOHTSPALPREXSBKGFNRUHR,F,1984-06-10,137121531700064,A
843,UDAMYOFAJWKCXXCBNVVFHOONNCBEXOHTSPALPREXSBKGFNRUHR,F,1984-06-10,272964969531155,B
844,XYLIWIGFFKOKREFKVGLACURDLUDBYWEFBFTRTDBLQCXSPOZOCR,M,1989-11-20,755338386222530,A
845,XYLIWIGFFKOKREFKVGLACURDLUDBYWEFBFTRTDBLQCXSPOZOCR,M,1989-11-20,452900479211325,B
846,SPHIQPYKJSILJETPEQARFQNKNJZPQAWDLVZUYBAQXZBLSSDUWC,F,1982-09-13,644089663244720,A
847,SPHIQPYKJSILJETPEQARFQNKNJZPQAWDLVZUYBAQXZBLSSDUWC,F,1982-09-13,694056161192059,B
848,MWRFGLJKEHRSBEWNHNLQRKDPWHGUOESAOHKZGTZVYEAMSCFHFB,M,1973-03-05,243087285706058,A
849,MWRFGLJKEHRSBEWNHNLQRKDPWHGUOESAOHKZGTZVYEAMSCFHFB,M,1973-03-05,924893991914161,B
850,NXWGMZBDJYXIZOZBVLVXTIWFRIATQMNYZTIQEZGLNYNGKOPBLA,M,1975-04-24,267787225947031,A
851,NXWGMZBDJYXIZOZBVLVXTIWFRIATQMNYZTIQEZGLNYNGKOPBLA,M,1975-04-24,132195958726593,B
852,VRBJPNWQKIQVMCLIWJBDKZRTXFKIUEVPHUCNEZAADGQFFLBMGM,M,1981-09-02,356492205887713,A
853,VRBJPNWQKIQVMCLIWJBDKZRTXFKIUEVPHUCNEZAADGQFFLBMGM,M,1981-09-02,722717004450008,B
854,XHYGJOWPGZOLNTQXRLPGMVDJMKMKSRKTVMNLAWVQEAKRUTICVW,F,1977-08-27,474693999949708,A
855,XHYGJOWPGZOLNTQXRLPGMVDJMKMKSRKTVMNLAWVQEAKRUTICVW,F,1977-08-27,215257601481248,B
856,OWUEYNXUNUOSFJJYLPWVTMWQSSBOXGVUAFCMBXRWUJZFRXIELW,F,2009-10-04,574925806369809,A
857,OWUEYNXUNUOSFJJYLPWVTMWQSSBOXGVUAFCMBXRWUJZFRXIELW,F,2009-10-04,481254060270775,B
858,OOHJPIYIEHXLMMCBVWYIOLODONKAICDOSRJVDFRCKPEEVRPRYH,M,1997-08-23,206605213983756,A
859,OOHJPIYIEHXLMMCBVWYIOLODONKAICDOSRJVDFRCKPEEVRPRYH,M,1997-08-23,263226608346150,B
860,NFPFSKUTGULHYSHBFVUVTVIYZIOHMSHNWPZMWAZSSAFMTKUSTY,M,1987-06-10,828188511068463,A
861,NFPFSKUTGULHYSHBFVUVTVIYZIOHMSHNWPZMWAZSSAFMTKUSTY,M,1987-06-10,316653857196411,B
862,KPFJEVNNSAVKODJKLDABICEESJZVFSGRBVEZNXBLXKLBUOPXCA,M,1998-03-09,468694152881117,A
863,KPFJEVNNSAVKODJKLDABICEESJZVFSGRBVEZNXBLXKLBUOPXCA,M,1998-03-09,216549651252438,B
864,WTRYJUTIKLWEWHHSFZKGPIZGVTFWSEUYBGYAYQAGROJZERQSUG,F,1981-06-21,835062376739871,A
865,EWWUIBHZTDKCXUMBZGBGTUCLRCTMVDKZPTNFPBHVXETBTAKVJV,M,2001-05-22,005694961219779,A
866,EWWUIBHZTDKCXUMBZGBGTUCLRCTMVDKZPTNFPBHVXETBTAKVJV,M,2001-05-22,876494500532578,B
867,RWXOHLIQMDXIOGMGGMWQBWVEOTFDYYVXNSDUTJXWQIMXOUONKW,M,1978-12-20,254262126885757,A
868,YQDDWUNLYCKBKHACSEMHGRMCRKYXRWYVNGQTOLVAGAJRMRLMDP,F,2004-03-02,247489804617948,A
869,KBCXSBKXWNKEBQNAYYAYXIEAQJPWZEGTCMWMHXWUPMMSIRQFDI,M,1981-03-11,704618548391165,A
870,VESVHDPUXCUOLMIJAWRURCQTPIAGYLKWBPJNVKPWWCJWXCYPBG,F,1997-06-20,284883302444560,A
871,ZPIIFJGQKDEWIIDSZJZYYZYATIRFTWARBDWETRMKLYYGHGKPBZ,F,1995-02-15,539619909457099,A
872,MRRJGAOJBLTKAGUXKHYTEHCMCEFQAGZQOEQNPJOEFNCUAGUVDN,M,1995-03-26,444754038367498,A
873,NKPWWYYULDUATBTQHIGFCACFZYHXGJTIUKDCVTXGHDAZZXRNST,M,1977-02-20,208730927978152,A
874,NKPWWYYULDUATBTQHIGFCACFZYHXGJTIUKDCVTXGHDAZZXRNST,M,1977-02-20,111126457276680,B
875,HIAGTPTHDDMGINMDTNKJMXMHJRUGYDYOJDJUDLYJZDRMEIOUBO,F,2000-09-14,417882104416811,A
876,HIAGTPTHDDMGINMDTNKJMXMHJRUGYDYOJDJUDLYJZDRMEIOUBO,F,2000-09-14,735943951893894,B
877,EDRVKNTIAWXMOARDULKJJWJKKLPCBBPHBMJFFHWBAPWCLLCINS,M,1996-08-31,524354939992841,A
878,KFNLHHVMTQDRTFRTLSZWGLKTOILWFNKOTZPYIAZLBOUGORLFWH,F,2001-09-22,801298299570882,A
879,UXVPUPYHIBCQSYKAJPEJBIRTUFORYBAQWEVHVALZKCESRSCTRC,M,1999-07-05,481797449385817,A
880,CKTXEXNPINTHBJBALTFEZHNWCTKAUREALQCGSOAHLZMPEQVYBA,F,2002-08-27,840455344861125,A
881,CKTXEXNPINTHBJBALTFEZHNWCTKAUREALQCGSOAHLZMPEQVYBA,F,2002-08-27,185293169551443,B
882,TILBYQSAXZOMRXMRVKRCFORPFEXUQSNBRYVJZGXBUOSIKWEAUE,M,1984-07-03,009616875739707,A
883,OUJLAIWEVYPHLJMEOKTLUKRTQEDSAAVTBJXQWUEIKVMOMMRBUU,F,2000-02-07,020173886426893,A
884,SRMUFRKEFIAMUXGCOGVRRZBLPWHCUIHFTZVYLWWZCGVVOTCAXS,M,1976-08-02,850518796858106,A
885,UDVEYKBNRXXAKZMNYBAIKSYZSCAJQINWXNBUMVUPFSOLUSHJOD,M,1991-09-29,424832772831667,A
886,GJHYWAOTECBFXGGRESNMXNJABXGSMPUSYORKQOQMUVUXYHWAJD,F,2003-09-04,535940335864597,A
887,GJHYWAOTECBFXGGRESNMXNJABXGSMPUSYORKQOQMUVUXYHWAJD,F,2003-09-04,695207570484228,B
888,FTPNAKTNITFYLOTFBHQITZLCNJURAOLVLWZOGINEMLLNBEOGKU,M,2004-10-21,617875412887101,A
889,GHXTGOPXOVFUEMPIOMBABLVLQMCIHVETTZWRMKSXQYIFFXLQGS,F,1991-09-28,344133552411670,A
890,WXGINLZZZZBEIUFRMFVJPDXDNXLCFANPYDIXGBDXJDDIQRRUIQ,M,2000-09-28,311595019010452,A
891,BCLFGGOOTYUEIRQMPQHIAJNJCUFQGYWUTPPNMOWAYEIOTDATRW,M,1971-08-28,343997739238706,A
892,MICBKKDFTSKTIPIAPVNFDJOEPXXLJUQWXZYOVAAZOOWFCTCIZZ,F,2005-03-01,991963487793862,A
893,JHQDWAMFRFLJFRYKLQRBCTRSUIDCKINQUVWRYJDPFFBTZBNJNC,M,2009-10-10,574406500202671,A
894,NWMRUHXZLHCXJNDIIGXAUBVROCHMZYKVHEXOADTYLWUZYJAARL,F,1986-07-27,342477933302930,A
895,FNHLKDKTRZDZLFZGQNTOQZLWJAFAXAWIOXAHBJIZWVYYMTZIFW,M,1994-08-25,956412594272229,A
896,HZYGLYQZOWRKVHXSQQRPGQWCWESPDZJKOVSIUBNDJKSCEPMPNX,F,2002-07-12,755850054612819,A
897,HZYGLYQZOWRKVHXSQQRPGQWCWESPDZJKOVSIUBNDJKSCEPMPNX,F,2002-07-12,880897005368878,B
898,BRUIXKUEYOMRKLHRNQDGKXHGGBMWSAIMNJRLMCTRJGECDWSXWC,F,2003-06-16,553861650403394,A
899,GZECDFNADTFCHVRXDFQXAUQCURMGNJZCHQXGIEPCKNTJIMVIFI,M,1992-12-14,218778763053241,A
900,GZECDFNADTFCHVRXDFQXAUQCURMGNJZCHQXGIEPCKNTJIMVIFI,M,1992-12-14,127915223885245,B
901,LIXQYFGOUZHRFLQDOECHKIIGVNOQSFVESXITUZMUFTADGAJWHV,M,1972-04-07,559870304330051,A
902,LIXQYFGOUZHRFLQDOECHKIIGVNOQSFVESXITUZMUFTADGAJWHV,M,1972-04-07,096209635304118,B
903,JNNDVPBXNHZWYSQRHEUTGERWFHJUWMCXPYGTIZNFUGBUGDKLAU,F,1974-10-27,994002720516377,A
904,FPGINFKVTAYPUVZGZFRYFMUYXGZTQHXUNNGQYUGWAFJINDIIFW,M,1976-06-15,731823443476709,A
905,NIMNRWMXHLBHDCDEATWYUBEBJXDOXUAIQVVFZTUOQQPDHVJHUD,M,2001-12-26,629196219314168,A
906,NNMPHPDRHMFQDXIPKPLUEALTYXOFMXYYDNBELZUKVEPTLSVOKC,M,2004-12-07,653652999486343,A
907,AGSVFYPOJEGYLAXFUXEGRWVCZNHZIRMJBRPJTRQXXFRMPMSIWH,M,1991-09-11,314659249552932,A
908,AGSVFYPOJEGYLAXFUXEGRWVCZNHZIRMJBRPJTRQXXFRMPMSIWH,M,1991-09-11,330433916813540,B
909,CBYCLFSSHGFEUWWSJBJIYGUCSSAWUMBNSTCPYRTFRQGWOMPHDV,M,1999-05-25,460644498344127,A
910,CBYCLFSSHGFEUWWSJBJIYGUCSSAWUMBNSTCPYRTFRQGWOMPHDV,M,1999-05-25,256328072029948,B
911,DVSSKQSLZXIVPYDEYZRWYKHQGJYQEPIZYTFCPLPPINYXYJXBGC,F,1995-06-17,398835495489691,A
912,DVSSKQSLZXIVPYDEYZRWYKHQGJYQEPIZYTFCPLPPINYXYJXBGC,F,1995-06-17,917405048325413,B
913,ILYEGSSMLEPBVJEZWHZQFDTVYCBFZHWSRBNTXHKOQTKXQSINCG,M,1999-01-11,191480467485171,A
914,TDHGFOBDEXJVGAXZDIBDFQLAZDNTZWYCJDZIMUFUSTBAUETMYP,F,1986-05-15,390821920866711,A
915,CODRSMZWFETFLIUHQISEVJQJTUUSLLCEGLKPHMWTUZJFXNRKEO,F,1974-07-27,684946080703528,A
916,NRQYMPBQCZDYXJSXPJNARAJTUQBYVLCGDECUXFZWATFGTTIYSR,F,1983-08-19,051299291453686,A
917,OAPMOHGGYAKIUMBYLGASBAPYDBHXWAZXGCEMRXKMDDIOBCNUHR,M,1992-01-26,134482829247138,A
918,FTPXOBBUWAPLAIHPXYMLEMAZNAQLHPYPEQDSAEXAMFWNMYNXWS,F,1976-10-09,628563174655894,A
919,FTPXOBBUWAPLAIHPXYMLEMAZNAQLHPYPEQDSAEXAMFWNMYNXWS,F,1976-10-09,757481237713794,B
920,PYTCQNCRJLWSIOEGOWRJDNBRWILPDDFTTBUZCPMRVSCAZRJMZH,F,1994-11-27,578317935572398,A
921,PYTCQNCRJLWSIOEGOWRJDNBRWILPDDFTTBUZCPMRVSCAZRJMZH,F,1994-11-27,600475790574409,B
922,IBSJMMPRQHJSRQAPFBRRYXXIUTLQVZZPNSQHODXXRGATKQFERL,F,2008-11-16,380397898133032,A
923,JRJJIMUNTOZOYPEXVEGCHMVJTLTWPIQTCCISZWYTBHWGKCHKBY,F,1972-07-15,150674870129474,A
924,JRJJIMUNTOZOYPEXVEGCHMVJTLTWPIQTCCISZWYTBHWGKCHKBY,F,1972-07-15,665145747859400,B
925,CSAODEINEQMTYAIGZCDSNIUTLXEVZSSBIZLCCOZKHKXBWNHVZB,F,2005-08-13,034541144914242,A
926,CSAODEINEQMTYAIGZCDSNIUTLXEVZSSBIZLCCOZKHKXBWNHVZB,F,2005-08-13,683913023215095,B
927,PTTJPJTRGTJLVEOMNOHELCASCBQVDBIJORSIAUJWGZGVLWVDFB,F,1999-06-16,491692964406260,A
928,PTTJPJTRGTJLVEOMNOHELCASCBQVDBIJORSIAUJWGZGVLWVDFB,F,1999-06-16,138536389686496,B
929,HIMIDPGFQEVETFKCAIVHDQJAAHWYOFPZTFOOAPJWRQGDTZOFHN,M,2003-12-18,423271270108390,A
930,HIMIDPGFQEVETFKCAIVHDQJAAHWYOFPZTFOOAPJWRQGDTZOFHN,M,2003-12-18,420969993634705,B
931,AZUBSEPQAFMAOOBDWPDKHNVMZKSJFSVVLZBDFFSEWKIKVNOZBN,F,1971-05-17,004569805957277,A
932,AZUBSEPQAFMAOOBDWPDKHNVMZKSJFSVVLZBDFFSEWKIKVNOZBN,F,1971-05-17,492207923246535,B
933,MLGTBAGXIHIDOUYNZQUYQBDGAQWAWEAKXJWVNBKZMALHNXAOPU,M,1971-07-19,645650194165384,A
934,MLGTBAGXIHIDOUYNZQUYQBDGAQWAWEAKXJWVNBKZMALHNXAOPU,M,1971-07-19,641339864379105,B
935,AMKCWFLDWLUGUUTKDVVGQCQKFPJZVWHGSIGRLZXHWWZFGNJBCM,M,1989-08-23,692163864807808,A
936,ZDCUUQSRCDTNIABQJBTRQHMTJAFVJTUKRCTYJENICCBGQCYHFS,F,1984-11-05,426874501652312,A
937,KDIQFKXGPGWHEZYSKQIWGWCAVGUKDKGBPGOQGCFENGXAUOCPMU,M,2006-03-31,268495046620808,A
938,FFLMRUQYTGUDGODLDCOAPMPBETTDMEPQEQRYOFHAVHYRKCGOGW,M,1976-04-18,434972207196492,A
939,GMTALWJCWNNELLCSWTLQQLOUTNAYIXLMARKHSVRDBMKNEHZCDA,F,1985-08-25,720619808498032,A
940,GMTALWJCWNNELLCSWTLQQLOUTNAYIXLMARKHSVRDBMKNEHZCDA,F,1985-08-25,044063504303377,B
941,VBTEOJWYWTMQZPLSZWNBWTRNJYNNCXXAWDXVBXIYRUPAVGCPWQ,M,2009-04-21,575410823105105,A
942,VBTEOJWYWTMQZPLSZWNBWTRNJYNNCXXAWDXVBXIYRUPAVGCPWQ,M,2009-04-21,333782259192567,B
943,IOEPYDCMRCWPJJIBGUNXUGJESLOLMQQJDQNLDKOVIVALYZKVLB,F,1974-08-29,184562588207540,A
944,IOEPYDCMRCWPJJIBGUNXUGJESLOLMQQJDQNLDKOVIVALYZKVLB,F,1974-08-29,018386153989334,B
945,EGNRVHGSCARLVPCZCKCUQXTFBQNUGNKQUTFUDSGXYQWGYZJWHQ,M,1982-09-20,068081731282215,A
946,EGNRVHGSCARLVPCZCKCUQXTFBQNUGNKQUTFUDSGXYQWGYZJWHQ,M,1982-09-20,740144277265062,B
947,HVCGYUGQXNTBKDQYIOEKMXGYACLINCTANOTFZDETTATCTIBKDR,F,2001-09-18,710708619997465,A
948,HVCGYUGQXNTBKDQYIOEKMXGYACLINCTANOTFZDETTATCTIBKDR,F,2001-09-18,516343044852429,B
949,HFELQCNOEPZGXAWUHOGRPUQCCESTQHGCNFJITZHLOJIMRVVBBI,M,1989-02-23,784118230254606,A
950,HFELQCNOEPZGXAWUHOGRPUQCCESTQHGCNFJITZHLOJIMRVVBBI,M,1989-02-23,618109454690690,B
951,QCKLVYDLMJHEETRLEBYHQIPJXUICZXEKDQTUVEMWFYDCWUWLTE,F,1985-05-25,037207370221375,A
952,QCYPZPSXGHJMYILKKSICGRNTBOLQEXBJTMKNBEKLVMQYUQHKZW,M,1988-06-03,448032444812435,A
953,QCYPZPSXGHJMYILKKSICGRNTBOLQEXBJTMKNBEKLVMQYUQHKZW,M,1988-06-03,466719093803518,B
954,YYOIZQNZCHXJBIGPMDWEIFPWNDGUATZXSRFCSMYXKVXSVRVUAU,F,2000-08-05,254069660374695,A
955,YYOIZQNZCHXJBIGPMDWEIFPWNDGUATZXSRFCSMYXKVXSVRVUAU,F,2000-08-05,655419544313657,B
956,UHOTJIAMCJTPWAOYMHMZFJXHYIZKWNFSDQXORUBRESGHTMJHMX,M,1983-01-29,474165178287888,A
957,QZVQILESBCPJHMZAVXEWPCXTRDAKGHCLZLNCVKACPFQKPUVCND,F,1987-11-13,280965868688447,A
958,AORQJSXDJDKYLWIKAPSPVOUIGYMXYJQQNUWMKJUHZWRCIYDRUR,M,1971-02-13,140149454883169,A
959,PZAZSMFEGPOJXEIQUJRXZDJLOCQKNYRRMRIMWYKXZABMAWQLOD,M,1993-09-16,048217006044070,A
960,LMNWFJUDCRGZHETHASDSQWWVSTEEYAVARIQOTPOKTHTVFGXBPK,M,1978-05-22,199701149493355,A
961,LMNWFJUDCRGZHETHASDSQWWVSTEEYAVARIQOTPOKTHTVFGXBPK,M,1978-05-22,405595720104646,B
962,FGCSNTVBBXEIPKDUKCTVAHRYEPNBLIGQCJQFKIQDKCKDVIVMKH,F,1982-01-04,211999694274757,A
963,AOVRBSZQKCZDKWNUVRYGVUQGBFHNHVKELJXXIYIWBZJSQTCWIY,F,1990-04-21,215022067057708,A
964,AOVRBSZQKCZDKWNUVRYGVUQGBFHNHVKELJXXIYIWBZJSQTCWIY,F,1990-04-21,461850806464141,B
965,AFNKLWBQXCZHLPUFTFINKIKPGAORVULZPKNKKLUHJYCAJJBNBP,F,1979-01-20,685514520004116,A
966,NVVOQYEXLEFALMPDERVOFIWIICJPZLFVTXCQLNBWUGKDYKRRHN,M,2009-11-17,960428553807425,A
967,VCELBUMQDJQASAICCGAXFBRNDNDDFZISNZUHDGZHPFWTZGNVQO,F,1977-02-11,244184047060306,A
968,VCELBUMQDJQASAICCGAXFBRNDNDDFZISNZUHDGZHPFWTZGNVQO,F,1977-02-11,202724512941391,B
969,BQAUEMGNMVBMQSXGSHZXROQBLXJQQTPOMRMRBMSPHMQPTHDTPL,M,1978-08-20,115330442671235,A
970,BQAUEMGNMVBMQSXGSHZXROQBLXJQQTPOMRMRBMSPHMQPTHDTPL,M,1978-08-20,782705391818331,B
971,AFCZALHJRMCAWXCGDMCRJEBQICPIJTPNIOYPOPXZJAMYLPVAXS,F,2006-03-09,529542832445898,A
972,AFCZALHJRMCAWXCGDMCRJEBQICPIJTPNIOYPOPXZJAMYLPVAXS,F,2006-03-09,277568387819910,B
